20.5875,CartPole-v0,400,distance,Linf,Unif

25.135,CartPole-v0,400,distance,Linf,exp_high_recent

20.51,CartPole-v0,400,distance,Linf,exp_high_older

125.7425,CartPole-v0,400,distance,Linf,reward_high

183.3875,CartPole-v0,400,distance,L1,Unif

52.705,CartPole-v0,400,distance,L1,exp_high_recent

60.535,CartPole-v0,400,distance,L1,exp_high_older

162.495,CartPole-v0,400,distance,L1,reward_high

12.385,CartPole-v0,400,distance,L2,Unif

50.17,CartPole-v0,400,distance,L2,exp_high_recent

67.97,CartPole-v0,400,distance,L2,exp_high_older

54.3625,CartPole-v0,400,distance,L2,reward_high

43.51,CartPole-v0,400,distance,KL,Unif

27.4375,CartPole-v0,400,distance,KL,exp_high_recent

38.215,CartPole-v0,400,distance,KL,exp_high_older

66.5725,CartPole-v0,400,distance,KL,reward_high

53.7075,CartPole-v0,400,distance,JS,Unif

9.3825,CartPole-v0,400,distance,JS,exp_high_recent

9.335,CartPole-v0,400,distance,JS,exp_high_older

14.625,CartPole-v0,400,distance,JS,reward_high

15.08,CartPole-v0,400,proactive,Linf,Unif

25.02,CartPole-v0,400,proactive,Linf,exp_high_recent

48.99,CartPole-v0,400,proactive,Linf,exp_high_older

9.78,CartPole-v0,400,proactive,Linf,reward_high

10.4525,CartPole-v0,400,proactive,L1,Unif

10.5925,CartPole-v0,400,proactive,L1,exp_high_recent

9.4075,CartPole-v0,400,proactive,L1,exp_high_older

18.3575,CartPole-v0,400,proactive,L1,reward_high

16.12,CartPole-v0,400,proactive,L2,Unif

23.345,CartPole-v0,400,proactive,L2,exp_high_recent

9.6475,CartPole-v0,400,proactive,L2,exp_high_older

41.44,CartPole-v0,400,proactive,L2,reward_high

23.6025,CartPole-v0,400,proactive,KL,Unif

21.0275,CartPole-v0,400,proactive,KL,exp_high_recent

58.365,CartPole-v0,400,proactive,KL,exp_high_older

18.5325,CartPole-v0,400,proactive,KL,reward_high

9.3375,CartPole-v0,400,proactive,JS,Unif

24.5825,CartPole-v0,400,proactive,JS,exp_high_recent

25.235,CartPole-v0,400,proactive,JS,exp_high_older

15.1325,CartPole-v0,400,proactive,JS,reward_high

79.76,CartPole-v0,400,reactive,Linf,Unif

12.8525,CartPole-v0,400,reactive,Linf,exp_high_recent

42.1675,CartPole-v0,400,reactive,Linf,exp_high_older

72.96,CartPole-v0,400,reactive,Linf,reward_high

93.635,CartPole-v0,400,reactive,L1,Unif

91.85,CartPole-v0,400,reactive,L1,exp_high_recent

22.6375,CartPole-v0,400,reactive,L1,exp_high_older

22.39,CartPole-v0,400,reactive,L1,reward_high

34.6675,CartPole-v0,400,reactive,L2,Unif

105.87,CartPole-v0,400,reactive,L2,exp_high_recent

44.9575,CartPole-v0,400,reactive,L2,exp_high_older

66.7825,CartPole-v0,400,reactive,L2,reward_high

71.875,CartPole-v0,400,reactive,KL,Unif

31.4825,CartPole-v0,400,reactive,KL,exp_high_recent

77.4975,CartPole-v0,400,reactive,KL,exp_high_older

81.6475,CartPole-v0,400,reactive,KL,reward_high

28.4625,CartPole-v0,400,reactive,JS,Unif

11.2575,CartPole-v0,400,reactive,JS,exp_high_recent

64.8425,CartPole-v0,400,reactive,JS,exp_high_older

28.46,CartPole-v0,400,reactive,JS,reward_high

-500.0,Acrobot-v1,100,distance,Linf,Unif

-500.0,Acrobot-v1,100,distance,Linf,exp_high_recent

-94.59,Acrobot-v1,100,distance,Linf,exp_high_older

-99.24,Acrobot-v1,100,distance,Linf,reward_high

-89.12,Acrobot-v1,100,distance,L1,Unif

-161.61,Acrobot-v1,100,distance,L1,exp_high_recent

-496.06,Acrobot-v1,100,distance,L1,exp_high_older

-119.08,Acrobot-v1,100,distance,L1,reward_high

-102.35,Acrobot-v1,100,distance,L2,Unif

-247.81,Acrobot-v1,100,distance,L2,exp_high_recent

-500.0,Acrobot-v1,100,distance,L2,exp_high_older

-95.76,Acrobot-v1,100,distance,L2,reward_high

-500.0,Acrobot-v1,100,distance,KL,Unif

-500.0,Acrobot-v1,100,distance,KL,exp_high_recent

-132.56,Acrobot-v1,100,distance,KL,exp_high_older

-345.94,Acrobot-v1,100,distance,KL,reward_high

-500.0,Acrobot-v1,100,distance,JS,Unif

-351.92,Acrobot-v1,100,distance,JS,exp_high_recent

-99.84,Acrobot-v1,100,distance,JS,exp_high_older

-136.42,Acrobot-v1,100,distance,JS,reward_high

-106.55,Acrobot-v1,100,proactive,Linf,Unif

-483.17,Acrobot-v1,100,proactive,Linf,exp_high_recent

-134.12,Acrobot-v1,100,proactive,Linf,exp_high_older

-283.45,Acrobot-v1,100,proactive,Linf,reward_high

-88.15,Acrobot-v1,100,proactive,L1,Unif

-87.35,Acrobot-v1,100,proactive,L1,exp_high_recent

-121.65,Acrobot-v1,100,proactive,L1,exp_high_older

-91.97,Acrobot-v1,100,proactive,L1,reward_high

-500.0,Acrobot-v1,100,proactive,L2,Unif

-87.19,Acrobot-v1,100,proactive,L2,exp_high_recent

-500.0,Acrobot-v1,100,proactive,L2,exp_high_older

-116.38,Acrobot-v1,100,proactive,L2,reward_high

-92.72,Acrobot-v1,100,proactive,KL,Unif

-148.19,Acrobot-v1,100,proactive,KL,exp_high_recent

-130.85,Acrobot-v1,100,proactive,KL,exp_high_older

-87.19,Acrobot-v1,100,proactive,KL,reward_high

-133.96,Acrobot-v1,100,proactive,JS,Unif

-118.38,Acrobot-v1,100,proactive,JS,exp_high_recent

-86.54,Acrobot-v1,100,proactive,JS,exp_high_older

-194.66,Acrobot-v1,100,proactive,JS,reward_high

-89.26,Acrobot-v1,100,reactive,Linf,Unif

-121.87,Acrobot-v1,100,reactive,Linf,exp_high_recent

-500.0,Acrobot-v1,100,reactive,Linf,exp_high_older

-500.0,Acrobot-v1,100,reactive,Linf,reward_high

-89.84,Acrobot-v1,100,reactive,L1,Unif

-500.0,Acrobot-v1,100,reactive,L1,exp_high_recent

-122.23,Acrobot-v1,100,reactive,L1,exp_high_older

-111.95,Acrobot-v1,100,reactive,L1,reward_high

-500.0,Acrobot-v1,100,reactive,L2,Unif

-86.43,Acrobot-v1,100,reactive,L2,exp_high_recent

-111.31,Acrobot-v1,100,reactive,L2,exp_high_older

-107.92,Acrobot-v1,100,reactive,L2,reward_high

-448.61,Acrobot-v1,100,reactive,KL,Unif

-500.0,Acrobot-v1,100,reactive,KL,exp_high_recent

-129.68,Acrobot-v1,100,reactive,KL,exp_high_older

-101.66,Acrobot-v1,100,reactive,KL,reward_high

-126.93,Acrobot-v1,100,reactive,JS,Unif

-99.54,Acrobot-v1,100,reactive,JS,exp_high_recent

-288.59,Acrobot-v1,100,reactive,JS,exp_high_older

-136.88,Acrobot-v1,100,reactive,JS,reward_high

